Order_ID,Date,Type,Customer,Customer_ID,Customer_DOB,Customer_Membership_Status,Products,Quantities,Prices,Discount_Code
1162,14/06/2025,Dine In,Peyton Conley,600,18/11/1979,Non-Member,"c(""Frappuccino"", ""Extra Foam"")","c(2, 1)","c(4.5, 0)",NA
1006,10/05/2025,Deliveroo,Carlos Galdamez,151,26/03/1984,Member,"c(""Latte"", ""Muffin"", ""Cookie"")","c(1, 1, 1)","c(3.5, 3, 2)",NA
191,03/07/2025,Deliveroo,Brandon Hackney,60,26/05/1990,Non-Member,"c(""Macchiato"", ""Muffin"", ""Cake Slice"")","c(1, 1, 1)","c(3.8, 3, 3.75)",NA
1676,21/08/2025,Dine In,Michael Jaramillo,339,26/11/1994,Non-Member,"c(""Americano"", ""Large Size"")","c(1, 1)","c(3, 0.5)",NA
2248,14/05/2025,Deliveroo,Jessica Talavera,391,08/04/1979,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),NA
2072,10/06/2025,Deliveroo,Hannah Barnes,380,05/06/1993,Member,"c(""Macchiato"")",c(1),c(3.8),NA
2800,23/08/2025,Dine In,Jordan Moore,58,07/12/1980,Member,"c(""Iced Latte"")",c(1),c(3.75),NA
1603,11/08/2025,Dine In,Dezmon Lamas,299,12/10/1992,Member,"c(""Mocha"", ""Syrup"")","c(1, 1)","c(4, 0.5)",OFF5
3836,27/05/2025,Dine In,Isaiah Cruz Covarrubias,347,23/06/2003,Non-Member,"c(""Frappuccino"", ""Extra Shot"")","c(2, 1)","c(4.5, 0.6)",OFF5
558,08/06/2025,Deliveroo,Ciera Thomas,174,21/11/1990,Member,"c(""Tea"", ""Croissant"", ""Salad"")","c(1, 1, 1)","c(2.25, 2.75, 7.5)",NA
1342,08/07/2025,Dine In,Megan Garcia,367,28/07/1981,Non-Member,"c(""Americano"", ""Large Size"", ""Cookie"")","c(1, 1, 1)","c(3, 0.5, 2)",NA
1704,06/05/2025,Deliveroo,Jessica Severson,388,10/11/2002,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),OFF5
1129,13/07/2025,Dine In,Isaiah Cates,462,11/02/1978,Non-Member,"c(""Iced Latte"", ""Decaf"", ""Panini"")","c(2, 1, 1)","c(3.75, 0, 6)",NA
59,24/08/2025,Dine In,Brandon Luevano,243,24/12/1978,Non-Member,"c(""Americano"")",c(1),c(3),OFF5
1147,15/05/2025,Dine In,Andrea Duran,579,23/10/1981,Non-Member,"c(""Cold Brew"", ""Soy Milk"")","c(1, 1)","c(3.25, 0.5)",NA
2364,31/07/2025,Deliveroo,Adden Hairston,126,28/07/1977,Non-Member,"c(""Frappuccino"", ""Sandwich"")","c(1, 1)","c(4.5, 5.5)",NA
1087,11/05/2025,Dine In,Julissa Gomez,455,17/07/1981,Non-Member,"c(""Chai Latte"", ""Syrup"")","c(1, 1)","c(3.5, 0.5)",NA
3161,28/08/2025,Dine In,Alberto Carbajal,87,14/10/2003,Member,"c(""Hot Chocolate"", ""Croissant"")","c(1, 1)","c(3.25, 2.75)",NA
472,18/06/2025,Dine In,Aram Trinh,145,11/02/1991,Non-Member,"c(""Mocha"")",c(1),c(4),NA
488,03/08/2025,Dine In,Nicolas Cha,581,26/03/1986,Non-Member,"c(""Macchiato"", ""Syrup"", ""Panini"")","c(1, 1, 1)","c(3.8, 0.5, 6)",NA
93,28/06/2025,Deliveroo,Cesar Wagner,375,23/08/1986,Non-Member,"c(""Espresso"", ""Decaf"")","c(2, 1)","c(2.5, 0)",OFF5
2110,16/05/2025,Dine In,Nam Pham,405,15/08/1997,Member,"c(""Latte"")",c(1),c(3.5),NA
1885,10/07/2025,Deliveroo,Jadan Dodd,18,31/03/1997,Non-Member,"c(""Espresso"", ""Danish"")","c(1, 1)","c(2.5, 2.75)",NA
3697,11/08/2025,Dine In,Brenda Villarreal,503,05/03/1999,Non-Member,"c(""Iced Latte"", ""Syrup"", ""Muffin"")","c(1, 1, 1)","c(3.75, 0.5, 3)",NA
1459,30/06/2025,Dine In,Katlynn Eiffert,343,16/05/1981,Non-Member,"c(""Americano"", ""Cookie"")","c(1, 1)","c(3, 2)",OFF5
164,25/05/2025,Dine In,Isaiah Than,289,20/12/1997,Non-Member,"c(""Hot Chocolate"", ""Extra Shot"")","c(2, 1)","c(3.25, 0.6)",NA
3416,23/06/2025,Dine In,Eduardo Gonzales,319,28/02/1985,Non-Member,"c(""Chai Latte"", ""Oat Milk"")","c(1, 1)","c(3.5, 0.6)",NA
3950,29/07/2025,Dine In,Jasmin Dickerson,135,05/06/1984,Member,"c(""Frappuccino"", ""Sandwich"", ""Muffin"")","c(2, 2, 1)","c(4.5, 5.5, 3)",NA
3472,17/06/2025,Deliveroo,Anveshi Grasso,381,08/11/1988,Non-Member,"c(""Tea"", ""Oat Milk"")","c(1, 1)","c(2.25, 0.6)",NA
458,01/05/2025,Dine In,Cesar Wagner,375,23/08/1986,Non-Member,"c(""Iced Latte"")",c(1),c(3.75),NA
584,30/06/2025,Dine In,Jessica Grajeda Rivera,467,02/07/1979,Non-Member,"c(""Cold Brew"", ""Large Size"")","c(1, 1)","c(3.25, 0.5)",NA
1576,09/07/2025,Dine In,Joseph Lujan,340,10/08/2002,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
750,28/05/2025,Dine In,Kelsi Leyva,519,11/02/1997,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),NA
1736,27/08/2025,Dine In,Bryant Mostafa,305,14/09/1983,Member,"c(""Frappuccino"")",c(1),c(4.5),NA
1850,14/07/2025,Deliveroo,Brandon Harvey,73,13/11/1994,Non-Member,"c(""Cold Brew"", ""Extra Shot"", ""Sandwich"")","c(2, 1, 2)","c(3.25, 0.6, 5.5)",NA
37,12/08/2025,Deliveroo,Ineque Cuevas,563,17/09/1989,Member,"c(""Iced Latte"")",c(1),c(3.75),NA
203,21/08/2025,Dine In,Caitlin May,190,08/10/1989,Member,"c(""Frappuccino"", ""Extra Foam"")","c(1, 1)","c(4.5, 0)",NA
3093,22/06/2025,Deliveroo,Kiefer Ronan,88,11/04/1988,Non-Member,"c(""Flat White"", ""Syrup"")","c(1, 1)","c(3.75, 0.5)",NA
1388,15/06/2025,Dine In,Franchi Lassiter,390,09/06/1991,Non-Member,"c(""Americano"", ""Panini"")","c(2, 1)","c(3, 6)",OFF5
2297,11/07/2025,Deliveroo,Viviana Morales,495,15/01/1981,Non-Member,"c(""Frappuccino"", ""Salad"")","c(1, 2)","c(4.5, 7.5)",NA
3951,17/05/2025,Deliveroo,Isiah Rocha,183,11/06/1990,Non-Member,"c(""Cold Brew"", ""Almond Milk"")","c(1, 1)","c(3.25, 0.5)",OFF5
3880,23/07/2025,Dine In,Cierra Haile,22,22/09/1979,Member,"c(""Tea"")",c(1),c(2.25),NA
2369,26/05/2025,Dine In,Jasmin Dickerson,135,05/06/1984,Non-Member,"c(""Cappuccino"", ""Large Size"")","c(1, 1)","c(3.25, 0.5)",NA
3675,01/08/2025,Deliveroo,Brayden Coulahan,108,22/08/1978,Member,"c(""Macchiato"", ""Large Size"")","c(1, 1)","c(3.8, 0.5)",NA
693,13/07/2025,Dine In,Lorrie Hutchinson,13,06/03/1991,Non-Member,"c(""Americano"")",c(2),c(3),NA
998,29/06/2025,Deliveroo,Yengchong Diller,25,04/11/1991,Member,"c(""Cold Brew"", ""Sandwich"", ""Cake Slice"")","c(1, 1, 1)","c(3.25, 5.5, 3.75)",NA
938,14/07/2025,Deliveroo,Haley Barnes,76,28/06/1989,Non-Member,"c(""Espresso"")",c(2),c(2.5),NA
1328,25/08/2025,Deliveroo,Victoria Cruz Jr,276,12/11/1998,Member,"c(""Latte"")",c(1),c(3.5),NA
1074,26/06/2025,Dine In,Lauren Kuretich,120,30/08/1976,Non-Member,"c(""Iced Latte"")",c(1),c(3.75),OFF5
2927,20/08/2025,Dine In,Kourtney Henkes,516,21/09/1989,Member,"c(""Cold Brew"", ""Panini"")","c(1, 1)","c(3.25, 6)",NA
281,30/05/2025,Deliveroo,Abigail Comiskey,92,08/11/1978,Non-Member,"c(""Flat White"")",c(1),c(3.75),NA
157,27/08/2025,Dine In,Isabel Vue,105,09/06/1992,Non-Member,"c(""Macchiato"", ""Oat Milk"")","c(1, 1)","c(3.8, 0.6)",NA
1878,10/07/2025,Dine In,Kiefer Ronan,88,11/04/1988,Non-Member,"c(""Latte"", ""Cake Slice"", ""Danish"", ""Brownie"")","c(1, 1, 2, 1)","c(3.5, 3.75, 2.75, 2.5)",NA
672,11/05/2025,Dine In,Emily Cusick,296,08/01/1995,Member,"c(""Hot Chocolate"", ""Brownie"")","c(2, 1)","c(3.25, 2.5)",NA
3001,29/05/2025,Dine In,Timber Bice,588,15/04/1992,Non-Member,"c(""Iced Latte"")",c(1),c(3.75),NA
2936,09/06/2025,Dine In,Krystal Davis,110,18/04/1996,Member,"c(""Iced Latte"", ""Cake Slice"")","c(1, 1)","c(3.75, 3.75)",NA
497,06/06/2025,Deliveroo,Myra Ficco,492,12/08/1983,Member,"c(""Cold Brew"", ""Soy Milk"", ""Muffin"")","c(1, 1, 1)","c(3.25, 0.5, 3)",NA
591,28/06/2025,Deliveroo,Zachary Mason,584,16/08/2001,Non-Member,"c(""Americano"", ""Cookie"", ""Cake Slice"")","c(2, 1, 1)","c(3, 2, 3.75)",NA
1651,16/08/2025,Deliveroo,Emily Cusick,296,08/01/1995,Member,"c(""Hot Chocolate"", ""Oat Milk"")","c(2, 1)","c(3.25, 0.6)",NA
3804,02/06/2025,Deliveroo,Johnathon Novick,370,01/04/1999,Member,"c(""Americano"", ""Scone"")","c(1, 1)","c(3, 2.25)",NA
1734,08/05/2025,Dine In,Hailey Thao,221,29/12/1993,Non-Member,"c(""Tea"")",c(1),c(2.25),NA
222,19/05/2025,Dine In,Kylee Ibuado,571,16/10/2003,Non-Member,"c(""Frappuccino"", ""Extra Shot"")","c(1, 1)","c(4.5, 0.6)",NA
1583,26/05/2025,Dine In,Fotobari Gutierrez,82,23/03/1994,Member,"c(""Hot Chocolate"", ""Croissant"")","c(1, 1)","c(3.25, 2.75)",NA
1337,21/06/2025,Deliveroo,Xin Ni Lee,149,06/01/1989,Non-Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
150,23/07/2025,Dine In,Savannah Moreno-De La Luz,211,06/12/2000,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
2006,19/05/2025,Deliveroo,James Wolfe,440,09/08/1980,Non-Member,"c(""Macchiato"", ""Croissant"", ""Croissant"")","c(1, 1, 1)","c(3.8, 2.75, 2.75)",NA
69,12/08/2025,Deliveroo,Richard Coleman,182,19/11/1994,Member,"c(""Frappuccino"")",c(1),c(4.5),OFF5
2229,02/06/2025,Deliveroo,Behailu Jones,70,11/06/1981,Member,"c(""Tea"")",c(1),c(2.25),OFF5
2517,30/08/2025,Deliveroo,Alexus Ham,142,07/02/1991,Non-Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
2292,10/06/2025,Dine In,Jarrett Rodriguez,123,09/02/1985,Non-Member,"c(""Cold Brew"", ""Salad"")","c(1, 1)","c(3.25, 7.5)",NA
2331,09/08/2025,Deliveroo,Erica Hanes,444,25/03/1988,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),NA
724,22/05/2025,Dine In,Mariah Ford,466,18/09/1979,Non-Member,"c(""Iced Latte"", ""Oat Milk"")","c(1, 1)","c(3.75, 0.6)",NA
34,11/06/2025,Deliveroo,Audrianna Chairez Esquivel,219,14/06/2000,Non-Member,"c(""Espresso"", ""Extra Shot"", ""Brownie"")","c(2, 1, 1)","c(2.5, 0.6, 2.5)",NA
3337,29/05/2025,Dine In,Khadija Samadh,365,26/02/1995,Non-Member,"c(""Americano"")",c(1),c(3),NA
2010,09/08/2025,Deliveroo,Jade Combs,594,07/07/1983,Non-Member,"c(""Mocha"", ""Oat Milk"")","c(1, 1)","c(4, 0.6)",NA
2509,31/05/2025,Deliveroo,Matthew Teetor,312,06/06/1984,Non-Member,"c(""Espresso"", ""Large Size"")","c(1, 1)","c(2.5, 0.5)",NA
3886,21/07/2025,Deliveroo,Nicholas Disher,184,30/12/1998,Non-Member,"c(""Espresso"", ""Decaf"")","c(1, 1)","c(2.5, 0)",NA
2258,06/05/2025,Deliveroo,Yingfei Feller,537,14/05/1998,Member,"c(""Cappuccino"")",c(1),c(3.25),NA
2113,02/08/2025,Dine In,Jesus Alaniz,595,26/04/1976,Member,"c(""Chai Latte"")",c(1),c(3.5),OFF5
3132,23/08/2025,Dine In,Kayleigh Miyauchi,385,07/10/1988,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),OFF5
1540,10/05/2025,Dine In,Bryan Kilburn,24,20/12/1981,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),OFF5
2367,08/05/2025,Deliveroo,Yumi Xiong,141,11/11/1999,Non-Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
783,05/08/2025,Dine In,Tre'Vaughn Threatt,222,12/02/1981,Member,"c(""Macchiato"", ""Oat Milk"")","c(1, 1)","c(3.8, 0.6)",OFF5
3494,16/08/2025,Deliveroo,Lauren Kuretich,120,30/08/1976,Member,"c(""Flat White"", ""Almond Milk"")","c(1, 1)","c(3.75, 0.5)",NA
1487,20/07/2025,Deliveroo,Alexandra Miller,81,26/09/1979,Member,"c(""Americano"")",c(2),c(3),NA
2444,31/08/2025,Dine In,Angel Valdez,251,02/10/1980,Member,"c(""Hot Chocolate"")",c(2),c(3.25),NA
3827,03/08/2025,Dine In,Suong-Kathy Long,553,20/06/2000,Non-Member,"c(""Tea"", ""Syrup"")","c(1, 1)","c(2.25, 0.5)",NA
1597,25/05/2025,Dine In,Jarmosley Holland,270,26/01/1985,Non-Member,"c(""Chai Latte"", ""Croissant"", ""Salad"")","c(2, 1, 1)","c(3.5, 2.75, 7.5)",NA
2308,07/07/2025,Dine In,Li Donner,421,29/05/1998,Non-Member,"c(""Cold Brew"", ""Brownie"")","c(1, 1)","c(3.25, 2.5)",NA
3788,27/05/2025,Dine In,Hanna Nguyen,77,27/04/1995,Non-Member,"c(""Hot Chocolate"", ""Syrup"")","c(1, 1)","c(3.25, 0.5)",OFF5
3371,28/08/2025,Dine In,Dallas Kemp,402,20/08/1984,Non-Member,"c(""Tea"", ""Cookie"")","c(1, 1)","c(2.25, 2)",NA
2920,21/06/2025,Deliveroo,Annie Kim,453,29/01/1992,Member,"c(""Tea"")",c(1),c(2.25),NA
334,26/05/2025,Deliveroo,Franchi Lassiter,390,09/06/1991,Non-Member,"c(""Tea"", ""Decaf"")","c(1, 1)","c(2.25, 0)",NA
1075,16/07/2025,Dine In,Alexus Ham,142,07/02/1991,Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
3400,26/06/2025,Deliveroo,Nam Pham,405,15/08/1997,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
1221,24/08/2025,Dine In,Christopher Vialpando,99,09/01/2001,Non-Member,"c(""Iced Latte"", ""Extra Foam"")","c(1, 1)","c(3.75, 0)",OFF5
3707,12/06/2025,Dine In,Nicasio Hernandez,523,27/01/1985,Non-Member,"c(""Flat White"", ""Salad"")","c(1, 1)","c(3.75, 7.5)",NA
2591,10/05/2025,Dine In,Nicolette Thamrongpradith,449,31/08/1987,Member,"c(""Cold Brew"")",c(1),c(3.25),NA
6,23/07/2025,Deliveroo,Eric Akindele,422,11/06/1999,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
2565,04/07/2025,Deliveroo,Lacie Altamirano,487,27/11/1976,Non-Member,"c(""Latte"", ""Muffin"", ""Cookie"")","c(1, 1, 1)","c(3.5, 3, 2)",NA
957,17/07/2025,Deliveroo,Rusty Mars,320,29/06/1978,Member,"c(""Chai Latte"", ""Extra Foam"")","c(1, 1)","c(3.5, 0)",NA
1472,29/05/2025,Dine In,Ineque Cuevas,563,17/09/1989,Member,"c(""Macchiato"", ""Decaf"")","c(1, 1)","c(3.8, 0)",NA
3002,24/07/2025,Deliveroo,Emily Leon-Guerrero,457,03/02/1993,Member,"c(""Americano"")",c(1),c(3),NA
2951,17/08/2025,Dine In,Susana Ruiz,551,08/09/2002,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
2810,03/08/2025,Dine In,Jordyn Guerra,95,20/08/1997,Member,"c(""Chai Latte"", ""Scone"")","c(1, 1)","c(3.5, 2.25)",NA
723,11/07/2025,Deliveroo,Aakriti Chung,533,10/01/2000,Non-Member,"c(""Espresso"", ""Panini"")","c(1, 1)","c(2.5, 6)",NA
1862,24/08/2025,Dine In,Hanna Nguyen,77,27/04/1995,Non-Member,"c(""Latte"")",c(1),c(3.5),NA
3251,16/05/2025,Dine In,Bisma Onyeali,578,29/09/1987,Member,"c(""Hot Chocolate"", ""Syrup"", ""Cake Slice"", ""Croissant"")","c(1, 1, 1, 1)","c(3.25, 0.5, 3.75, 2.75)",NA
2155,17/07/2025,Dine In,See Kanapilly,513,16/07/1991,Member,"c(""Espresso"", ""Extra Shot"")","c(1, 1)","c(2.5, 0.6)",NA
524,17/05/2025,Deliveroo,Alexandra Hasting,80,14/09/1986,Non-Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
2049,25/08/2025,Deliveroo,Ineque Cuevas,563,17/09/1989,Non-Member,"c(""Mocha"")",c(1),c(4),NA
264,12/08/2025,Dine In,Grace Welsh,288,02/07/1989,Member,"c(""Latte"")",c(1),c(3.5),NA
1629,27/07/2025,Dine In,Cierra Dauthard,290,04/07/1996,Member,"c(""Macchiato"", ""Extra Shot"")","c(1, 1)","c(3.8, 0.6)",OFF5
3067,10/08/2025,Deliveroo,Joshua Kourouklis,438,09/03/2002,Member,"c(""Americano"", ""Sandwich"")","c(1, 1)","c(3, 5.5)",NA
3158,19/08/2025,Deliveroo,Jessica Mcintosh,482,21/11/1988,Non-Member,"c(""Macchiato"", ""Syrup"")","c(1, 1)","c(3.8, 0.5)",NA
48,01/07/2025,Dine In,Michael Mock,441,25/11/1999,Non-Member,"c(""Tea"", ""Oat Milk"")","c(1, 1)","c(2.25, 0.6)",OFF5
3090,15/05/2025,Dine In,Yingfei Feller,537,14/05/1998,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
1584,22/05/2025,Dine In,Ji Petrov,393,02/02/1977,Member,"c(""Iced Latte"")",c(2),c(3.75),NA
2233,30/05/2025,Dine In,Katelynn Mccarville,248,23/05/1997,Non-Member,"c(""Flat White"")",c(1),c(3.75),NA
1172,22/06/2025,Deliveroo,Christina Pinon,427,14/10/2001,Member,"c(""Americano"")",c(2),c(3),NA
270,04/08/2025,Deliveroo,Eric Bell,586,01/09/1982,Member,"c(""Macchiato"")",c(1),c(3.8),NA
2280,05/06/2025,Dine In,Shawn Bhagat,121,31/12/1987,Non-Member,"c(""Tea"", ""Bagel"")","c(1, 1)","c(2.25, 2.5)",NA
3895,05/06/2025,Deliveroo,Marly Orduna-Torres,555,25/08/1982,Non-Member,"c(""Tea"", ""Bagel"")","c(1, 1)","c(2.25, 2.5)",NA
847,06/08/2025,Deliveroo,Katherine Yang,469,07/01/1977,Member,"c(""Chai Latte"", ""Extra Shot"", ""Sandwich"")","c(1, 1, 1)","c(3.5, 0.6, 5.5)",NA
3374,30/08/2025,Dine In,Nikolas Huskey,72,06/04/1987,Member,"c(""Americano"", ""Cake Slice"", ""Brownie"")","c(1, 2, 1)","c(3, 3.75, 2.5)",NA
3009,05/07/2025,Dine In,Ataly Maestas,195,17/04/1999,Non-Member,"c(""Flat White"")",c(2),c(3.75),NA
2477,03/06/2025,Dine In,Mariah James,554,30/04/2002,Member,"c(""Cold Brew"", ""Large Size"")","c(1, 1)","c(3.25, 0.5)",NA
2612,04/08/2025,Dine In,Serina Kodani,85,29/12/2002,Member,"c(""Americano"")",c(1),c(3),NA
1933,02/06/2025,Deliveroo,Frederico Bazan,159,22/05/1999,Non-Member,"c(""Americano"", ""Large Size"")","c(1, 1)","c(3, 0.5)",NA
3015,04/07/2025,Dine In,Tristan Kasyon,324,06/02/1993,Member,"c(""Flat White"")",c(1),c(3.75),NA
3860,07/08/2025,Dine In,Hailey Thao,221,29/12/1993,Non-Member,"c(""Frappuccino"", ""Cake Slice"", ""Scone"")","c(2, 1, 1)","c(4.5, 3.75, 2.25)",NA
939,31/07/2025,Deliveroo,Alexandra Vasquez,163,03/01/1985,Non-Member,"c(""Tea"", ""Syrup"")","c(1, 1)","c(2.25, 0.5)",NA
3471,03/08/2025,Deliveroo,Alexus Mazotti,27,20/08/1991,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
2481,12/08/2025,Deliveroo,Brandon Marfil,97,16/09/1980,Non-Member,"c(""Latte"", ""Decaf"")","c(1, 1)","c(3.5, 0)",NA
452,31/08/2025,Dine In,Darrell Anderson,39,20/04/1986,Non-Member,"c(""Hot Chocolate"", ""Extra Shot"")","c(2, 1)","c(3.25, 0.6)",NA
433,09/05/2025,Deliveroo,Danielle Love II,194,31/03/1990,Member,"c(""Cold Brew"", ""Sandwich"")","c(1, 1)","c(3.25, 5.5)",NA
2733,19/08/2025,Dine In,James Montes,271,08/01/1998,Non-Member,"c(""Tea"", ""Danish"")","c(1, 1)","c(2.25, 2.75)",NA
893,23/07/2025,Dine In,Meng Kim,353,05/05/1976,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
494,10/05/2025,Dine In,Aaron Villano,285,11/06/1985,Non-Member,"c(""Frappuccino"")",c(2),c(4.5),OFF5
2672,26/07/2025,Dine In,James Khabir,2,09/07/1999,Member,"c(""Latte"", ""Oat Milk"")","c(1, 1)","c(3.5, 0.6)",OFF5
1702,07/06/2025,Dine In,Jacob Rice,430,27/12/1979,Non-Member,"c(""Macchiato"", ""Extra Shot"")","c(1, 1)","c(3.8, 0.6)",NA
2500,21/08/2025,Deliveroo,Maria Villalobos,51,16/10/1980,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
1126,20/06/2025,Dine In,Jack Whipple,64,17/05/1997,Non-Member,"c(""Flat White"")",c(1),c(3.75),NA
965,01/07/2025,Deliveroo,Zachary Witt,284,17/01/1985,Member,"c(""Mocha"", ""Extra Shot"")","c(1, 1)","c(4, 0.6)",NA
566,01/08/2025,Dine In,Leeah Angeles,301,07/01/1997,Non-Member,"c(""Mocha"", ""Cookie"")","c(1, 1)","c(4, 2)",NA
1809,23/06/2025,Dine In,Ryan Chalmers,16,08/12/1990,Non-Member,"c(""Macchiato"")",c(2),c(3.8),OFF5
1009,29/08/2025,Dine In,Daniel Hsu,165,06/12/1996,Non-Member,"c(""Cold Brew"", ""Scone"", ""Scone"")","c(1, 1, 1)","c(3.25, 2.25, 2.25)",NA
2359,19/06/2025,Dine In,Elisha Fleming-Joseph,338,04/07/1988,Non-Member,"c(""Americano"")",c(1),c(3),NA
476,02/08/2025,Dine In,Shauntaul D'Almeida,154,27/11/1985,Non-Member,"c(""Americano"")",c(2),c(3),OFF5
139,06/07/2025,Deliveroo,Louis Oh,125,04/07/1986,Non-Member,"c(""Cold Brew"", ""Extra Shot"")","c(2, 1)","c(3.25, 0.6)",NA
3539,05/06/2025,Dine In,Randall Weinberger,100,01/12/1985,Member,"c(""Espresso"", ""Almond Milk"")","c(1, 1)","c(2.5, 0.5)",NA
3088,09/05/2025,Dine In,Jonathan Hallman,114,28/12/1977,Non-Member,"c(""Mocha"", ""Decaf"")","c(1, 1)","c(4, 0)",NA
710,18/05/2025,Dine In,Megan Garcia,367,28/07/1981,Non-Member,"c(""Tea"", ""Panini"")","c(1, 1)","c(2.25, 6)",NA
1588,23/05/2025,Dine In,Jonavan Iverson,418,27/02/1978,Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
1289,11/08/2025,Deliveroo,Andrea Yang,229,10/10/1985,Non-Member,"c(""Latte"", ""Almond Milk"")","c(2, 1)","c(3.5, 0.5)",NA
3954,09/05/2025,Dine In,Meng Kim,353,05/05/1976,Non-Member,"c(""Americano"", ""Extra Foam"")","c(1, 1)","c(3, 0)",NA
374,09/07/2025,Dine In,Erick Pineda,295,25/08/1993,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),NA
3210,30/07/2025,Deliveroo,Kiefer Ronan,88,11/04/1988,Non-Member,"c(""Americano"", ""Danish"")","c(1, 1)","c(3, 2.75)",NA
956,12/06/2025,Dine In,Charles Watkins,26,03/05/2000,Non-Member,"c(""Latte"")",c(1),c(3.5),OFF5
2741,04/06/2025,Dine In,Juan Rodriguez Chavez,499,06/08/1977,Non-Member,"c(""Iced Latte"", ""Decaf"")","c(1, 1)","c(3.75, 0)",NA
3855,12/08/2025,Dine In,Lydia Brooks,178,06/09/1995,Member,"c(""Flat White"", ""Bagel"")","c(1, 1)","c(3.75, 2.5)",NA
3191,22/08/2025,Dine In,Alexandra Hasting,80,14/09/1986,Non-Member,"c(""Macchiato"", ""Cake Slice"", ""Bagel"")","c(2, 2, 1)","c(3.8, 3.75, 2.5)",NA
3323,11/08/2025,Dine In,Isabel Vue,105,09/06/1992,Non-Member,"c(""Espresso"", ""Cookie"")","c(1, 1)","c(2.5, 2)",NA
3354,23/06/2025,Deliveroo,Siraj Walton,10,19/02/1996,Member,"c(""Espresso"")",c(1),c(2.5),NA
1488,20/05/2025,Deliveroo,Kailynn Essig,356,03/10/1991,Member,"c(""Mocha"", ""Extra Foam"")","c(1, 1)","c(4, 0)",NA
3924,29/05/2025,Dine In,Alexis Rojas,323,13/09/1978,Member,"c(""Chai Latte"", ""Syrup"")","c(1, 1)","c(3.5, 0.5)",OFF5
1987,02/06/2025,Deliveroo,Davina George,569,20/12/1985,Non-Member,"c(""Hot Chocolate"", ""Syrup"")","c(1, 1)","c(3.25, 0.5)",NA
3473,16/05/2025,Dine In,Selam O'Donnell,322,07/06/1985,Non-Member,"c(""Iced Latte"")",c(1),c(3.75),NA
2393,11/06/2025,Dine In,Joseph Valencia,575,03/02/1998,Member,"c(""Cappuccino"")",c(1),c(3.25),NA
2547,15/07/2025,Deliveroo,Rachel Araia,342,01/07/1988,Member,"c(""Frappuccino"")",c(1),c(4.5),NA
1904,05/06/2025,Dine In,Ariana Mach,297,09/07/1991,Non-Member,"c(""Tea"", ""Scone"")","c(1, 1)","c(2.25, 2.25)",OFF5
2790,30/07/2025,Deliveroo,Kelsi Leyva,519,11/02/1997,Member,"c(""Tea"")",c(1),c(2.25),NA
1803,01/08/2025,Dine In,Brock Mcintyre,508,25/10/1991,Member,"c(""Mocha"")",c(1),c(4),NA
1418,02/08/2025,Deliveroo,Kristen Hamilton,48,09/07/2001,Non-Member,"c(""Tea"", ""Panini"")","c(1, 1)","c(2.25, 6)",NA
2395,12/05/2025,Dine In,Stefan Yamada,49,18/05/1989,Member,"c(""Cold Brew"", ""Almond Milk"")","c(2, 1)","c(3.25, 0.5)",OFF5
3639,29/06/2025,Dine In,Brayan Hernandez,431,01/06/1991,Non-Member,"c(""Frappuccino"", ""Large Size"")","c(1, 1)","c(4.5, 0.5)",NA
516,12/06/2025,Dine In,Aakriti Chung,533,10/01/2000,Non-Member,"c(""Latte"", ""Extra Foam"")","c(1, 1)","c(3.5, 0)",NA
14,26/06/2025,Deliveroo,Darlene Sisomsune,113,19/09/1993,Member,"c(""Cappuccino"")",c(1),c(3.25),NA
12,08/06/2025,Deliveroo,Danielle Thomas,116,23/12/2000,Member,"c(""Mocha"")",c(1),c(4),NA
2594,31/05/2025,Deliveroo,Jarmosley Holland,270,26/01/1985,Member,"c(""Tea"", ""Brownie"")","c(1, 1)","c(2.25, 2.5)",NA
3555,07/07/2025,Dine In,Gayatri Seth,117,08/03/1991,Non-Member,"c(""Frappuccino"", ""Decaf"")","c(1, 1)","c(4.5, 0)",NA
1677,14/07/2025,Dine In,Brian Lor,213,02/11/1985,Member,"c(""Frappuccino"")",c(1),c(4.5),OFF5
